seller_id,total_orders,on_time_rate,avg_latency_days,p95_latency,avg_review_score,total_revenue_brl,seller_state,risk_tier
2953ce3a88f5e3c3b696d77fc9e4c8eb,14,0.7333333333333333,7.533333333333333,17.69999999999999,4.666666666666667,698.0,SP,At Risk
2a1348e9addc1af5aaa619b1a3679d6b,46,0.7346938775510204,19.632653061224488,57.599999999999994,3.0816326530612246,4049.08,MG,At Risk
2a261b5b644fa05f4f2700eb93544f2c,51,0.7804878048780488,14.036585365853659,35.0,3.3536585365853657,16985.91,SP,At Risk
2a5b78b41cd05baeac8df54c6606b92c,46,0.9821428571428571,8.892857142857142,14.0,4.303571428571429,20077.57,MG,Top Performer
2a61c271b1ac763450d846849783e922,17,0.8636363636363636,19.363636363636363,33.0,3.6818181818181817,4220.84,SP,Acceptable
2a6fbeaa7ab9e5d59a35841a8da71ce4,30,0.9333333333333333,13.9,21.099999999999994,3.9310344827586206,2392.11,SC,Top Performer
2a7dc43cecabf23403078e2188437d1d,52,0.9259259259259259,12.518518518518519,29.799999999999955,4.092592592592593,5969.43,SP,Top Performer
2a84855fd20af891be03bc5924d2b453,155,0.9685534591194969,8.081761006289309,17.0,4.360759493670886,19754.89,MG,Top Performer
2aa3443d7bf9d9bb11133f420d75e083,10,0.8,10.0,20.199999999999996,3.0,781.12,RJ,At Risk
2addf05f476d0637864454e93ba673d5,12,1.0,10.0,16.699999999999996,5.0,4877.64,DF,Top Performer
2b1a40c1daabc6ca280c4b815c101841,22,0.9696969696969697,13.363636363636363,25.599999999999994,3.787878787878788,26287.0,MG,Top Performer
2b3e4a2a3ea8e01938cabda2a3e5cc79,52,1.0,8.12962962962963,19.399999999999977,4.388888888888889,32329.82,SP,Top Performer
2be17df1c49978426251562096c3cc09,16,0.9375,11.8125,19.5,4.1875,2507.0099999999998,SC,Top Performer
2bf6a2c1e71bbd29a4ad64e6d3c3629f,30,0.9032258064516129,12.774193548387096,31.5,4.193548387096774,56074.99,RJ,Acceptable
2c4c47cb51acd5ea5db5e0ae0e26542a,12,1.0,10.266666666666667,14.899999999999997,4.6,4170.12,SP,Top Performer
2c9e548be18521d1c43cde1c582c6de8,124,0.8304093567251462,13.309941520467836,44.5,3.9523809523809526,13147.63,SP,Acceptable
2d2c62bef4c8ba0dd74e0e228e808539,16,0.875,9.9375,20.0,4.125,4253.33,SP,Acceptable
2d42ebcda99fd55f6f4bc2f1ca035d50,10,1.0,9.272727272727273,11.5,4.0,1427.07,GO,Top Performer
2d50d6282f8aa2257819a77bfaa0efe0,42,0.8604651162790697,13.30232558139535,22.499999999999993,3.744186046511628,4472.11,SP,Acceptable
2d518637f53161b973e01f56ea4bb88e,13,1.0,13.307692307692308,24.599999999999987,4.923076923076923,1539.7,SP,Top Performer
2dee2ce60de9709b1a24083217181a1f,54,0.9636363636363636,13.963636363636363,28.19999999999999,4.363636363636363,10203.79,MT,Top Performer
2e13c71026e1a39ba5cc1b86dcb679aa,24,0.9285714285714286,9.714285714285714,24.599999999999994,4.25,6592.14,SP,Top Performer
2e1a7d075abe038c1b2743005fe42ff1,18,0.7272727272727273,14.363636363636363,35.0,3.8181818181818183,2980.61,SP,At Risk
2e1c9f22be269ef4643f826c9e650a52,161,0.9341317365269461,9.293413173652695,24.69999999999999,4.234939759036145,15414.87,SP,Top Performer
2e3be8a987a30d7544dbbda6861cc14e,14,0.9333333333333333,13.533333333333333,39.799999999999926,3.6,3052.33,MG,Top Performer
2e90cb1677d35cfe24eef47d441b7c87,127,0.8759124087591241,11.64963503649635,27.19999999999999,4.036496350364963,19795.71,SP,Acceptable
2eb70248d66e0e3ef83659f71b244378,187,0.8578680203045685,17.507614213197968,37.0,2.806701030927835,46716.87,SP,Acceptable
2f4b0d3b9634b647d4edee577d7ebb7e,10,1.0,6.2727272727272725,10.0,4.909090909090909,460.89,SP,Top Performer
2f74af7a0ee5636f12c2336f9fffed47,13,1.0,9.307692307692308,19.999999999999993,4.3076923076923075,724.4699999999999,SP,Top Performer
2ff97219cb8622eaf3cd89b7d9c09824,87,0.9361702127659575,8.329787234042554,19.0,4.553191489361702,6600.11,SP,Top Performer
3078096983cf766a32a06257648502d1,56,0.9508196721311475,11.62295081967213,25.0,4.295081967213115,11506.710000000001,SP,Top Performer
30829ded4523ab9224b93bc49a62c95f,18,0.967741935483871,10.129032258064516,23.0,3.5806451612903225,16565.89,RS,Top Performer
3092c0b297aacfb4bb6e056ebe13b9b8,16,1.0,13.176470588235293,28.799999999999997,4.176470588235294,1781.6399999999999,SP,Top Performer
30a2f535bb48308f991d0b9ad4a8c4bb,71,0.9655172413793104,7.9655172413793105,19.0,4.252873563218391,9005.41,SP,Top Performer
30a81d8cf85fb2ada1b1b094c9583a95,17,1.0,3.65,9.250000000000004,4.85,1771.1,SP,Top Performer
31344c16881c08a8a72c6d2eb29918c1,42,0.9523809523809523,15.238095238095237,29.599999999999966,4.428571428571429,11827.78,MG,Top Performer
31561f325664a8a7aba4c8d0c3a9b3db,36,0.9736842105263158,6.7894736842105265,12.449999999999996,4.578947368421052,3646.74,SP,Top Performer
318f287a62ab7ac10b703ac37435a231,51,0.8852459016393442,11.721311475409836,28.0,3.918032786885246,5991.99,SP,Acceptable
31ae0774c17fabd06ff707cc5bde005f,11,0.9090909090909091,11.454545454545455,23.0,4.0,7570.67,SP,Acceptable
31da954dc0855f2495c6310f70a2f931,29,0.9,7.666666666666667,24.299999999999983,4.233333333333333,6379.93,SP,Acceptable
323ce52b5b81df2cd804b017b7f09aa7,29,0.8275862068965517,16.655172413793103,30.599999999999977,4.428571428571429,2767.65,SP,Acceptable
325f3178fb58e2a9778334621eecdbf9,36,1.0,5.717391304347826,11.75,4.456521739130435,2547.09,SP,Top Performer
32b8764b4ef628b53608fc34011fcc13,36,0.9210526315789473,10.868421052631579,21.449999999999996,4.2368421052631575,14216.08,SC,Top Performer
3340ef1913fb70d28420f6ceb685c339,31,0.926829268292683,11.268292682926829,22.0,4.414634146341464,11643.3,PR,Top Performer
334cab711dee080b079fa5779b584783,11,1.0,6.423076923076923,13.0,4.961538461538462,6121.27,SP,Top Performer
33576ec5412fb5905d876f12f33bfde6,31,0.96875,14.1875,31.699999999999996,4.125,3488.68,PR,Top Performer
3361277dc30b7cccdb0c286b24219756,29,0.8809523809523809,13.357142857142858,26.0,4.214285714285714,9204.48,PR,Acceptable
33a17d60c64393351ebf1ef860f4e0f2,43,0.9787234042553191,10.127659574468085,19.0,4.617021276595745,11107.98,RS,Top Performer
33a6f4b1e7cdc205511e76ba1b6e0186,105,0.9841269841269841,8.087301587301587,19.0,4.357142857142857,17240.69,SP,Top Performer
33ac3e28642ab8bda860a2f693000e78,34,1.0,8.17142857142857,18.299999999999997,4.228571428571429,4491.51,SP,Top Performer
33c51922b6e3c16b24a8f28e5833c99d,18,0.95,14.25,21.400000000000006,4.277777777777778,7728.48,PR,Top Performer
33cbbec1e7e1044aaf11d152172c776f,15,1.0,7.6875,15.5,4.6875,1199.2,RS,Top Performer
34056b8b55c1775a22af2331670a799c,77,0.8831168831168831,12.493506493506494,28.200000000000003,4.038961038961039,8150.21,SP,Acceptable
343e716476e3748b069f980efbaa294e,16,0.9565217391304348,15.347826086956522,32.0,3.9545454545454546,2295.09,SP,Top Performer
3481aa57cd91f9f9d3fa1fa12d9a3bf7,25,1.0,9.76,17.799999999999997,3.88,2584.8,SP,Top Performer
34d1ca11b242c0fee2c834ae8d788566,40,1.0,12.634146341463415,28.0,4.3,14813.64,MG,Top Performer
3504c0cb71d7fa48d967e0e4c94d59d9,53,1.0,6.943396226415095,14.0,4.415094339622642,3050.26,SP,Top Performer
3586b8580d9c917874e053a1bb37b5ff,36,0.9534883720930233,13.674418604651162,38.69999999999998,4.441860465116279,3226.67,SP,Top Performer
36890be00bbfc1cdb9a4a38a6af05a69,13,0.7692307692307693,8.923076923076923,13.399999999999999,4.230769230769231,1600.88,SP,At Risk
36a968b544695394e4e9d7572688598f,148,0.9551282051282052,10.237179487179487,24.0,3.7275641025641026,10111.31,SP,Top Performer
373ee4a3a775a733770ca3f790b8b9ac,13,0.9090909090909091,10.090909090909092,37.749999999999986,4.0,3851.6,RJ,Acceptable
37515688008a7a40ac93e3b2e4ab203f,227,0.899581589958159,14.631799163179917,30.099999999999994,4.0928270042194095,10691.17,SP,Acceptable
376a891762bbdecbc02b4b6adec3fdda,57,0.9655172413793104,11.706896551724139,24.299999999999997,4.672413793103448,8138.85,GO,Top Performer
3771c85bac139d2344864ede5d9341e3,26,0.8333333333333334,12.3,27.0,3.566666666666667,3321.04,SP,Acceptable
3785b653b1b82de85ab47dd139938091,21,1.0,10.958333333333334,19.0,4.75,3114.13,PR,Top Performer
37be5a7c751166fbc5f8ccba4119e043,269,0.9748201438848921,10.16906474820144,20.299999999999955,4.323636363636363,64506.38,SP,Top Performer
381c83fdca332ea6afd896da20bf6e4a,46,0.9565217391304348,12.26086956521739,24.75,4.391304347826087,8355.01,PR,Top Performer
382229d1e840115ffe3dbf5ff460e417,45,0.8958333333333334,8.520833333333334,17.65,4.3125,5413.5,RJ,Acceptable
38e679b9e0064cd94c6f035707344dae,27,0.9642857142857143,10.75,18.299999999999997,4.148148148148148,4520.52,PR,Top Performer
391fc6631aebcf3004804e51b40bcf1e,521,0.9041322314049587,13.8,28.799999999999955,3.9791666666666665,69585.39,SP,Acceptable
392e0502231ae2f8b29994ef6398cd77,17,0.8823529411764706,17.058823529411764,44.599999999999994,4.352941176470588,1882.79,SP,Acceptable
3935fe5fe0f82787a9dcb8deb62be09d,16,0.8823529411764706,10.470588235294118,24.799999999999997,3.9411764705882355,2373.99,SP,Acceptable
3969863bb8af7f72580b3b1ffd3a17b3,12,1.0,9.384615384615385,15.399999999999999,4.0,1167.63,SP,Top Performer
39c763cca83e654764b7a4a650fb9b7c,11,0.8181818181818182,13.0,35.5,3.8181818181818183,984.21,GO,Acceptable
39d54ff918774174706fb065d7f9dc07,22,0.875,14.666666666666666,47.69999999999995,3.9166666666666665,2486.72,SP,Acceptable
3a1a1fec38dd360f15fc912e821e169d,15,0.7333333333333333,14.133333333333333,31.799999999999994,3.8666666666666667,2478.61,SP,At Risk
3a734b715d333a2588a3d54a0c9b8746,15,0.9523809523809523,11.19047619047619,22.0,4.666666666666667,4826.18,SP,Top Performer
3ab971ce71839580d2ae5b4e40fe8044,35,0.918918918918919,6.351351351351352,14.199999999999996,3.888888888888889,6294.47,SP,Acceptable
3ade81dab5a172b88e1871c28ae05260,28,0.8666666666666667,13.2,33.84999999999998,4.241379310344827,7722.93,SP,Acceptable
3b15288545f8928d3e65a8f949a28291,101,0.9322033898305084,13.796610169491526,33.14999999999999,3.948717948717949,24891.13,SP,Top Performer
3b872fd4747f01cc56206f2934198618,25,0.8518518518518519,14.0,29.7,3.888888888888889,4342.02,SP,Acceptable
3bb548e3cb7f70f28e3f11ee9dce0e59,46,1.0,10.245283018867925,16.799999999999997,3.981132075471698,13866.31,PR,Top Performer
3bdff180c7e1f6551a643b99c265a120,56,0.9310344827586207,9.827586206896552,23.299999999999997,4.175438596491228,4345.14,SP,Top Performer
3be634553519fb6536a03e1358e9fdc7,80,0.9157894736842105,9.326315789473684,25.299999999999997,4.010526315789473,9887.12,SP,Acceptable
3c010235b7345c92f125d14ee232a76b,15,1.0,10.533333333333333,13.599999999999998,4.666666666666667,4005.3199999999997,PR,Top Performer
3c03b12bab54d8b37d79d914bfdb1aa0,37,0.8372093023255814,13.279069767441861,25.0,3.880952380952381,6534.03,RJ,Acceptable
3c487ae8f8d7542beff5788e2e0aea83,30,0.9696969696969697,13.090909090909092,21.79999999999999,3.909090909090909,13068.75,DF,Top Performer
3c4e0452bff7a2a788179488d3d77032,32,0.9722222222222222,13.11111111111111,23.75,3.742857142857143,5119.6,PR,Top Performer
3c7c4a49ec3c6550809089c6a2ca9370,139,0.9177215189873418,9.348101265822784,26.150000000000006,3.7341772151898733,7670.93,SP,Acceptable
3ca08eeb8d5595949fed424bd3677742,13,1.0,9.846153846153847,19.4,4.6923076923076925,2137.98,PR,Top Performer
3d2531eccfbde1d7c8db7a3a12fb267a,10,1.0,9.6,15.94999999999999,4.222222222222222,2212.6,MG,Top Performer
3d5d0dc7073a299e31fa718ce1bc00b6,21,0.8636363636363636,7.863636363636363,17.699999999999996,4.2727272727272725,1064.06,RJ,Acceptable
3d871de0142ce09b7081e2b9d1733cb1,1064,0.9407603890362511,12.956675508399647,30.5,4.150134048257373,130150.09,SP,Top Performer
3d8fa2f5b647373c8620330c4e077a9f,42,0.9787234042553191,8.872340425531915,14.399999999999991,4.174418604651163,5545.9,SP,Top Performer
3db66a856d18a9cba7c9241fc5221c50,94,0.8865979381443299,15.360824742268042,31.0,4.185567010309279,12076.65,MG,Acceptable
3dbbce181edfaa4a597ec858c382d2ec,17,0.9,13.8,24.200000000000003,4.35,1776.24,PR,Acceptable
3df020b72d3d44b3af9d110fa3940b65,55,0.8811881188118812,12.346534653465346,28.0,3.9504950495049505,17550.45,SP,Acceptable
3f3486b61f45078d4f31ee5e43d8c5bb,39,0.8461538461538461,13.461538461538462,28.200000000000003,4.333333333333333,4653.13,SP,Acceptable
3f8034bfc6b8b4135534975d49f04c63,11,1.0,10.142857142857142,14.7,3.357142857142857,2252.41,PR,Top Performer
3f995f07c49d0d55a99d5c54957f7d81,43,0.9767441860465116,9.116279069767442,16.9,4.209302325581396,4627.2,SP,Top Performer
3fac58ce0ad699020c7944d53c41329c,10,0.8125,3.5,10.0,4.5625,3262.84,SP,Acceptable
3fd1e727ba94cfe122d165e176ce7967,35,0.8055555555555556,15.166666666666666,36.0,3.9722222222222223,3793.12,SP,Acceptable
403aa86912527d730337ffcb0fb096ab,11,1.0,10.636363636363637,16.5,4.0,9164.509999999998,MG,Top Performer
406822777a0b9eb5c50e442dd4cd3ec5,44,0.8695652173913043,13.130434782608695,26.75,4.355555555555555,4817.59,SP,Acceptable
40d54b51e962dbe09cabbcfd33298dee,30,1.0,6.709677419354839,14.5,3.903225806451613,7551.4,SP,Top Performer
40db9e9aa57f7bb151bcda6b0f9bdbb7,12,0.9166666666666666,14.416666666666666,24.0,2.3636363636363638,23823.989999999998,PE,Acceptable
411f3b52d857390502ee4e4d5ceabc2d,21,0.8,8.2,24.34999999999995,4.2592592592592595,3685.0,SP,At Risk
412a4720f3e9431b4afa1476a1acddbe,21,0.9545454545454546,10.090909090909092,28.849999999999998,4.2727272727272725,3026.98,SP,Top Performer
41ab63a91b8b264e8c8780368bf1dd5b,12,1.0,17.307692307692307,34.0,4.230769230769231,3735.66,MG,Top Performer
41b39e28db005d9731d9d485a83b4c38,187,0.9417040358744395,12.0,35.89999999999998,4.242152466367713,30108.09,SP,Top Performer
41b86b552e54e3a7009596125aa8b167,10,1.0,15.090909090909092,35.5,4.363636363636363,2203.46,SP,Top Performer
41c2bad7229b0c25e6becf179ebf63ff,20,1.0,4.304347826086956,6.0,4.956521739130435,1225.5400000000002,RN,Top Performer
41da412d33e8da4f22baf55cb1bde82c,15,1.0,8.80952380952381,15.0,4.714285714285714,2294.82,ES,Top Performer
4200ddf1967c5e41e48db62bc6d4b5ac,22,0.9761904761904762,8.571428571428571,20.949999999999996,4.243243243243243,3758.66,SP,Top Performer
42b729f859728f5079499127a9c2ef37,103,0.9007633587786259,7.458015267175573,24.0,4.364341085271318,8956.42,SP,Acceptable
42bde9fef835393bb8a8849cb6b7f245,34,0.9743589743589743,9.41025641025641,18.500000000000007,4.282051282051282,9901.25,DF,Top Performer
42ef3192a9ff87a22d1867b74b3ee205,23,1.0,8.91304347826087,20.799999999999997,4.6521739130434785,1655.97,SP,Top Performer
42fa4ee7240e9b8eb4576358ec142ba7,22,1.0,6.454545454545454,12.849999999999998,4.809523809523809,4478.08,RS,Top Performer
430315b7bb4b6e4b3c978f9dfa9b0558,19,0.95,14.0,30.150000000000002,4.0,3603.58,SP,Top Performer
4305fe92735c8a43d154ff6dd2b8d927,17,1.0,10.947368421052632,15.099999999999998,4.105263157894737,3628.86,MG,Top Performer
431050a06a317f2b38168dec3dcd2b46,10,1.0,8.5,14.099999999999998,4.5,1576.15,SP,Top Performer
431af27f296bc6519d890aa5a05fdb11,116,0.8467741935483871,16.483870967741936,35.69999999999999,3.796747967479675,17182.37,SP,Acceptable
4324dd16853115efb0fd9d0d131ba6f4,12,0.9444444444444444,12.5,28.04999999999999,4.277777777777778,2478.32,SP,Top Performer
432c37c9dfba871172ec162e20118b8c,44,0.8545454545454545,15.145454545454545,31.799999999999983,4.290909090909091,5616.74,DF,Acceptable
4371b634e0efc0e22b09b52907d9d469,101,0.9279279279279279,10.315315315315315,30.0,4.4363636363636365,13168.13,SP,Top Performer
43f8c9950d11ecd03a0304a49e010da6,41,0.926829268292683,11.0,24.0,4.560975609756097,4807.22,SP,Top Performer
44073f8b7e41514de3b7815dd0237f4f,142,0.9536423841059603,12.741721854304636,26.0,3.7466666666666666,24223.0,DF,Top Performer
440dd6ab244315c632130ecfb63827b1,91,0.8695652173913043,16.22826086956522,38.250000000000014,3.891304347826087,15516.15,SP,Acceptable
45213867cefbf2cd4c6177e10216a951,14,0.8571428571428571,14.285714285714286,24.35,3.857142857142857,5389.16,SP,Acceptable
4559697a8f7e637227c2eeaed843baff,39,0.9230769230769231,12.461538461538462,30.1,4.205128205128205,4201.2,SP,Top Performer
45ba18c210d42734ec52c0c1c574e9ee,35,0.9473684210526315,6.684210526315789,15.599999999999994,4.052631578947368,6323.68,SP,Top Performer
45d33f715e24d15a6ccf5c17b3a23e3c,56,0.9310344827586207,10.96551724137931,25.749999999999993,4.172413793103448,7743.53,SP,Top Performer
4677a5437afda5fa7140b927b07be1cc,11,0.9090909090909091,12.181818181818182,18.0,4.363636363636363,3835.7,PR,Acceptable
46dc3b2cc0980fb8ec44634e21d2718e,503,0.9369024856596558,11.323135755258127,27.0,4.263565891472868,142785.95,RJ,Top Performer
4736e9d642ef4257cd7622516931eb51,16,1.0,4.5,8.200000000000003,4.15,2149.83,SP,Top Performer
47efca563408aae19bb7206c2d969ea9,11,1.0,13.272727272727273,24.0,4.363636363636363,3010.73,PI,Top Performer
48162d548f5b1b11b9d29d1e01f75a61,66,0.9775280898876404,10.764044943820224,23.0,3.8202247191011236,43782.270000000004,SP,Top Performer
4830e40640734fc1c52cd21127c341d4,204,0.9339622641509434,9.523584905660377,24.0,4.183962264150943,14137.48,SP,Top Performer
48436dade18ac8b2bce089ec2a041202,134,0.9319727891156463,13.72108843537415,31.69999999999999,4.129251700680272,17508.62,SP,Top Performer
4869f7a5dfa277a7dca6462dcf3b52b2,1124,0.8841463414634146,14.54965156794425,35.0,4.139473684210526,261532.48,SP,Acceptable
48efc9d94a9834137efd9ea76b065a38,33,1.0,10.588235294117647,12.0,5.0,731.36,PR,Top Performer
49067458c68f7701fd334ce326accbe0,17,0.918918918918919,11.64864864864865,21.0,3.324324324324324,4037.95,MG,Acceptable
4917cee8d902e13428c3ec4b1ca6f315,31,0.967741935483871,17.612903225806452,27.0,4.161290322580645,6178.34,SC,Top Performer
4978a02ea9c8be7a9b5480680f40334e,18,1.0,4.947368421052632,11.099999999999998,3.5789473684210527,2836.8999999999996,SP,Top Performer
4992e76a42cb3aad7a7047e0d3d7e729,56,0.9315068493150684,7.8493150684931505,20.0,3.8767123287671232,6109.39,SP,Top Performer
49e7217cfe4e427191c378ec626d8737,12,1.0,15.76923076923077,23.4,4.153846153846154,3325.6499999999996,MG,Top Performer
4a1f694197d05fe70026b016a7316b41,14,0.9565217391304348,10.478260869565217,23.0,4.391304347826087,2851.59,SP,Top Performer
4a3ca9315b744ce9f8e9374361493884,1771,0.8906570841889117,13.85728952772074,32.0,3.8286604361370715,295715.74,SP,Acceptable
4a3ccda38b2129705f3fb522db62ca31,64,0.9041095890410958,12.835616438356164,33.99999999999996,3.8013698630136985,23266.99,SP,Acceptable
4aba391bc3b88717ce08eb11e44937b2,27,0.8571428571428571,16.464285714285715,38.599999999999994,4.0,8529.44,BA,Acceptable
4b0fdb526525f9890eb145bf1534640e,18,1.0,8.3,17.05,3.95,3828.98,SP,Top Performer
4b5f66b7adcf57f1ecc0d3c07dd6b177,23,0.9736842105263158,13.157894736842104,23.0,4.081081081081081,17757.97,PR,Top Performer
4b9750c8ad28220fe6702d4ecb7c898f,217,0.9230769230769231,8.950226244343892,26.0,4.352941176470588,19985.010000000002,SP,Top Performer
4ba52dfeba874da5b9ee7b17c7494f04,11,0.9090909090909091,10.0,19.0,4.363636363636363,1667.91,SP,Acceptable
4be6b962d83299498bae2190f95d6566,11,0.9166666666666666,6.833333333333333,17.39999999999999,4.181818181818182,902.01,SP,Acceptable
4bf2f4ee540798a61f9636d12cd9cc80,29,0.9666666666666667,13.133333333333333,25.0,4.166666666666667,5899.07,SP,Top Performer
4bfc7a4a1cf8d4d2121c27422d9e50b5,26,0.975,7.525,17.0,4.225,25389.18,SP,Top Performer
4c03b9dd4c11ee2cb35c96c49efc9420,48,0.9791666666666666,10.020833333333334,19.949999999999996,4.1063829787234045,7374.76,SP,Top Performer
4c18691b6037662be2df78a765d98ab5,63,0.9253731343283582,8.761194029850746,24.0,3.8358208955223883,5165.59,SP,Top Performer
4c2b230173bb36f9b240f2b8ac11786e,258,0.9096209912536443,12.379008746355685,25.799999999999955,3.75811209439528,34003.33,SP,Acceptable
4c498c7345e89aebad651544829beca0,47,0.8723404255319149,10.319148936170214,23.799999999999983,4.276595744680851,5452.65,SP,Acceptable
4c8b8048e33af2bf94f2eb547746a916,19,0.8695652173913043,18.608695652173914,52.0,3.4782608695652173,3893.26,SP,Acceptable
4d6d651bd7684af3fffabd5f08d12e5a,363,0.9537275064267352,12.609254498714654,26.0,4.201030927835052,58189.34,SP,Top Performer
4da0e408c99d2fdc2126dc9fce518060,44,1.0,8.666666666666666,18.44999999999996,4.444444444444445,5824.97,PR,Top Performer
4de6e4ba574aa9dfdc824bc44dc47fdd,14,0.9285714285714286,8.857142857142858,17.64999999999999,4.071428571428571,704.42,PR,Top Performer
4e06067cc08b3f41d837768d392c3ee3,31,0.9565217391304348,9.347826086956522,26.25,4.173913043478261,2806.09,MG,Top Performer
4e17c65a516f69d023a2ae78b84f28d6,61,0.8918918918918919,14.391891891891891,57.0,4.081081081081081,10705.12,SP,Acceptable
4e5725ba188db8252977a4f0227bd462,21,0.7083333333333334,20.25,40.55,3.5416666666666665,2647.75,SP,At Risk
4e7c18b98d84e05cbae3ff0ff03846c2,81,0.9545454545454546,11.579545454545455,22.64999999999999,4.172413793103448,13410.95,SP,Top Performer
4e922959ae960d389249c378d1c939f5,412,0.8923766816143498,14.147982062780269,32.0,3.9027149321266967,60251.9,SP,Acceptable
4ebdc7e6cd6102a022dadc49156d4ea8,29,0.96875,9.71875,17.45,3.75,1594.18,SP,Top Performer
5011f0d93373a4c5753adf58ca77af8d,11,0.8095238095238095,14.666666666666666,45.0,3.6666666666666665,3137.11,SP,Acceptable
503c1de08ae81a2d86f17951b204db55,22,0.9090909090909091,13.045454545454545,25.9,4.409090909090909,5321.9,SP,Acceptable
5058e8c1e82653974541e83690655b4a,62,0.8701298701298701,25.935064935064936,47.0,3.08,23762.37,SP,Acceptable
5075aaa8404020ae6aa8bf4792099b41,10,1.0,11.866666666666667,16.499999999999993,4.133333333333334,2426.57,MG,Top Performer
50c9975695009e5e6473912e83a6d1da,50,0.8970588235294118,14.647058823529411,27.0,3.985074626865672,9751.09,MG,Acceptable
512d298ac2a96d1931b6bd30aa21f61d,11,1.0,9.583333333333334,22.249999999999996,4.25,7913.09,RJ,Top Performer
5160d23075764e18e07c1f4a87fad743,33,0.9736842105263158,8.921052631578947,17.15,4.447368421052632,4040.33,SP,Top Performer
516e7738bd8f735ac19a010ee5450d8d,74,0.9512195121951219,8.317073170731707,18.0,4.609756097560975,9062.68,RJ,Top Performer
51702dc2a3e106c76dbff722b5bf0726,13,1.0,14.428571428571429,26.75,4.357142857142857,3663.8,SP,Top Performer
51e4e89242cbb846c2deff3dc015650e,16,1.0,8.75,16.5,4.625,1175.75,RS,Top Performer
520b493b57809f446cb0a233bb3e25c7,63,0.9726027397260274,6.8493150684931505,12.0,4.376712328767123,6029.21,SP,Top Performer
522620dcb18a6b31cd7bdf73665113a9,172,0.898876404494382,14.730337078651685,36.0,3.914285714285714,70389.14,PR,Acceptable
52562a9f449c3dc3d53f5f5b9ed74903,14,1.0,12.928571428571429,22.35,4.785714285714286,3710.64,RN,Top Performer
527801b552d0077ffd170872eb49683b,90,0.9021739130434783,12.521739130434783,34.900000000000006,4.483516483516484,20966.239999999998,SP,Acceptable
52d76513f0c4d97f3b99570e2c94ee31,19,0.9642857142857143,11.357142857142858,18.0,3.88,27871.98,RS,Top Performer
52f0fe436a347ddad7ed5f9aa4e27eaa,19,0.8571428571428571,13.428571428571429,24.0,3.4761904761904763,2295.53,SP,Acceptable
52f9db5cfb423382a2fa5c9e39303202,21,1.0,9.681818181818182,19.699999999999996,4.318181818181818,1634.13,SP,Top Performer
530ec6109d11eaaf87999465c6afee01,94,0.9900990099009901,10.306930693069306,20.0,4.316831683168317,17326.2,PR,Top Performer
53243585a1d6dc2643021fd1853d8905,348,0.96,12.94,24.0,4.128140703517588,279843.42,BA,Top Performer
5343d0649eca2a983820bfe93fc4d17e,70,0.9090909090909091,10.809090909090909,26.0,3.638888888888889,23072.45,SP,Acceptable
537eb890efff034a88679788b647c564,158,0.9415204678362573,8.67251461988304,20.0,4.178362573099415,8917.47,RJ,Top Performer
53d00c40e32aeb924a84ce72b1af869d,17,0.7647058823529411,15.705882352941176,34.399999999999984,4.352941176470588,2649.55,SP,At Risk
53e4c6e0f4312d4d2107a8c9cddf45cd,462,0.949119373776908,11.338551859099804,27.0,4.086444007858546,49143.11,SP,Top Performer
54065e9aef7e9e9c2dc23b7594db021a,12,1.0,11.833333333333334,21.699999999999996,4.333333333333333,7321.78,RJ,Top Performer
542917da124346b47ea1ac79a93ce454,20,0.95,11.1,21.150000000000002,4.15,1691.8799999999999,PR,Top Performer
54583ab379489add547fe47b628db589,10,1.0,4.6,9.099999999999998,4.8,2391.08,SP,Top Performer
54965bbe3e4f07ae045b90b0b8541f52,73,0.6790123456790124,26.234567901234566,59.0,3.0657894736842106,14823.73,PR,At Risk
54a1852d1b8f10312c55e906355666ee,198,0.900990099009901,11.074257425742575,29.0,4.3681592039801,21360.6,SP,Acceptable
54c04bdb5ec46762f8f08c7e8f86ed4a,18,0.8947368421052632,14.842105263157896,34.49999999999994,4.315789473684211,3994.23,SC,Acceptable
557f22c76691849db52d2abccf0015d0,12,1.0,13.692307692307692,22.999999999999993,3.3333333333333335,1246.52,GO,Top Performer
55a5b51f93f2b70ea513f5a047b0262a,39,0.926829268292683,13.268292682926829,25.0,4.487804878048781,5354.59,MG,Top Performer
55bb6fe5bebe5012e2d7d9928e1128ff,15,0.8125,16.0625,40.0,3.5625,2680.56,SP,Acceptable
55d3daac7c404d59e51c2aa2f4dc5a23,21,1.0,8.357142857142858,14.299999999999997,3.9285714285714284,8922.04,SP,Top Performer
55f7a3319d80f7fdf078b8f03e6725fe,22,0.9090909090909091,6.318181818181818,11.95,3.772727272727273,3420.45,SP,Acceptable
562f8cfc51f265411f487d07e9c40e7f,13,0.8461538461538461,13.538461538461538,25.199999999999996,4.538461538461538,966.25,MG,Acceptable
562fc2f2c2863ab7e79a9e4388a58a14,255,0.9660377358490566,10.80377358490566,25.0,4.247148288973384,15673.42,SP,Top Performer
5656537e588803a555b8eb41f07a944b,171,0.9243243243243243,10.989189189189188,24.799999999999983,3.8216216216216217,14664.39,DF,Top Performer
56642bcb79900e777d68e91915cb4267,48,0.8392857142857143,13.839285714285714,36.0,3.767857142857143,5870.67,SP,Acceptable
